Date,Open,High,Low,Close,Adj Close,Volume
2016-07-11,6449.5,6506.049805,6416.799805,6487.200195,5865.163574,43840
2016-07-12,6487,6498,6421,6427.25,5810.960938,32864
2016-07-13,6454.950195,6592.799805,6454,6581.200195,5950.150391,83086
2016-07-14,6575.049805,6590,6530,6567,5937.311035,23764
2016-07-15,6575,6666.600098,6560.950195,6632.950195,5996.937988,44875
2016-07-18,6633,6664.899902,6560,6618.649902,5984.007813,39417
2016-07-19,6611.149902,6690.049805,6571,6642.700195,6005.753418,45611
2016-07-20,6625,6695,6625,6674.299805,6034.322754,37115
2016-07-21,6674,6899.700195,6674,6867.700195,6209.178223,33795
2016-07-22,6877.049805,7134,6877.049805,7078.350098,6399.629883,71345
2016-07-25,7070,7169.950195,6991,7126.5,6443.162598,30950
2016-07-26,7119.899902,7209.899902,7065,7164.149902,6477.202148,24699
2016-07-27,7141,7160.200195,7044.049805,7076.350098,6397.821289,27120
2016-07-28,7099.950195,7300,7082.25,7237.299805,6543.338379,58771
2016-07-29,7264,7369,7011.149902,7188.350098,6499.081543,58090
2016-08-01,7172,7215.149902,6875.850098,6951.950195,6285.349609,76085
2016-08-02,6955,7059.899902,6810,6833.5,6178.257813,33594
2016-08-03,6828,6979,6742,6776.649902,6126.856934,20610
2016-08-04,6790,6890.299805,6750,6805.200195,6152.67041,16549
2016-08-05,6840,6892,6820,6838.049805,6193.291992,21689
2016-08-08,6891,6905,6780,6854.899902,6208.552734,27211
2016-08-09,6866,6915,6800,6892.299805,6242.427246,17856
2016-08-10,6894,6951,6810,6844.700195,6199.314941,18752
2016-08-11,6850,6875,6790,6849.049805,6203.255371,16926
2016-08-12,6882,6975,6830,6894.799805,6244.691895,25880
2016-08-16,6890,6890,6712.200195,6749.25,6112.865234,27240
2016-08-17,6788.899902,6810,6670,6694.450195,6063.231445,28667
2016-08-18,6745,6769.600098,6660,6697,6065.541016,13803
2016-08-19,6700,6759.799805,6700,6727.350098,6093.029785,7145
2016-08-22,6725,6808,6711.399902,6785.350098,6145.561523,31457
2016-08-23,6830,6848.600098,6790,6810.899902,6168.70166,28773
2016-08-24,6815,6863,6745.049805,6818.200195,6175.313477,32290
2016-08-25,6819,6850,6808.899902,6829.850098,6185.864746,26445
